trans_id,prod_upc,cust_id,trans_timestamp,trans_year,trans_month,trans_day,trans_hour,trans_quantity,cust_age,cust_state,prod_price,prod_title,prod_category,prod_animal_type,total_sales
10310744,5.21244E+11,1010029,49:21.0,2021,4,29,29,1,25,New York,54.95,Reddy Beddy,bedding,dog,54.95
10310759,1.00469E+11,1008336,52:09.1,2021,4,29,29,1,35,Oklahoma,18.95,Tuna Tasties,treat,cat,18.95
10310870,7.33427E+11,1010129,52:16.4,2021,4,29,29,1,30,New Jersey,18.95,Yum Fish-Dish,food,cat,18.95
10310909,4.69757E+11,1010158,12:40.4,2021,4,29,29,3,22,New Jersey,35.99,Kitty Climber,toy,cat,107.97
10310742,2.42314E+11,1010027,14:56.9,2021,4,29,29,1,34,Connecticut,65.99,Reddy Beddy,bedding,dog,65.99
10310862,8.32879E+11,1010122,15:48.5,2021,4,29,29,1,29,Connecticut,45.99,Snoozer Hammock,bedding,cat,45.99
10310862,4.41531E+11,1010122,15:48.5,2021,4,29,29,2,29,Connecticut,28.45,Ball and String,toy,cat,56.9
10310884,3.44934E+11,1010139,30:30.9,2021,4,29,29,3,34,Kentucky,24.95,Fetch Blaster,toy,dog,74.85
10310884,3.74613E+11,1010139,30:30.9,2021,4,29,29,1,34,Kentucky,10.97,Chewie Dental,treat,dog,10.97
10310861,7.17036E+11,1005251,36:36.6,2021,4,29,29,1,21,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10310843,2.87664E+11,1010105,40:59.1,2021,4,29,29,2,38,Massachusetts,9.95,All Veggie Yummies,treat,dog,19.9
10310843,4.83326E+11,1010105,40:59.1,2021,4,29,29,2,38,Massachusetts,10.99,The New Bone,food,dog,21.98
10310828,1.4016E+11,1004100,42:53.3,2021,4,29,29,2,39,Wisconsin,48.95,Snoozer Essentails,bedding,dog,97.9
10310872,9.04582E+11,1010060,44:18.7,2021,4,29,29,2,30,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,25.94
10310851,4.69757E+11,1010112,44:56.7,2021,4,29,29,1,27,Washington,35.99,Kitty Climber,toy,cat,35.99
10310917,4.69757E+11,1010165,18:19.6,2021,4,29,29,3,41,Texas,35.99,Kitty Climber,toy,cat,107.97
10310917,3.44934E+11,1010165,18:19.6,2021,4,29,29,1,41,Texas,24.95,Fetch Blaster,toy,dog,24.95
10310869,3.44539E+11,1010128,24:04.4,2021,4,29,29,1,25,Iowa,19.99,Feline Fix Mix,treat,cat,19.99
10310869,4.41531E+11,1010128,24:04.4,2021,4,29,29,3,25,Iowa,28.45,Ball and String,toy,cat,85.35
10310869,2.87664E+11,1010128,24:04.4,2021,4,29,29,1,25,Iowa,9.95,All Veggie Yummies,treat,dog,9.95
10310869,9.04582E+11,1010128,24:04.4,2021,4,29,29,1,25,Iowa,12.97,Whole Chemistry Recipe,food,dog,12.97
10310869,7.17036E+11,1010128,24:04.4,2021,4,29,29,3,25,Iowa,60.99,Reddy Beddy,bedding,dog,182.97
10310794,7.33427E+11,1010067,29:26.0,2021,4,29,29,1,20,New Jersey,18.95,Yum Fish-Dish,food,cat,18.95
10310837,8.32879E+11,1010100,40:52.6,2021,4,29,29,2,26,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,91.98
10310837,7.33427E+11,1010100,40:52.6,2021,4,29,29,2,26,Pennsylvania,18.95,Yum Fish-Dish,food,cat,37.9
10310905,8.32879E+11,1004335,47:29.3,2021,4,29,29,2,27,Texas,45.99,Snoozer Hammock,bedding,cat,91.98
10311116,1.00469E+11,1010325,55:18.9,2021,4,30,30,1,40,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10311042,5.75411E+11,1005579,04:05.7,2021,4,30,30,3,35,New Jersey,21.95,Chomp-a Plush,toy,dog,65.85
10311009,4.69757E+11,1010243,16:52.1,2021,4,30,30,1,36,Arizona,35.99,Kitty Climber,toy,cat,35.99
10311031,7.19638E+11,1010262,23:43.2,2021,4,30,30,1,25,Texas,72.99,Cat Cave,bedding,cat,72.99
10310996,7.04773E+11,1010232,07:14.4,2021,4,30,30,2,27,Massachusetts,35.98,Scratchy Post,toy,cat,71.96
10310996,8.32879E+11,1010232,07:14.4,2021,4,30,30,1,27,Massachusetts,45.99,Snoozer Hammock,bedding,cat,45.99
10311064,8.32879E+11,1010286,11:40.7,2021,4,30,30,1,29,New Jersey,45.99,Snoozer Hammock,bedding,cat,45.99
10311064,2.87664E+11,1010286,11:40.7,2021,4,30,30,1,29,New Jersey,9.95,All Veggie Yummies,treat,dog,9.95
10311064,5.21244E+11,1010286,11:40.7,2021,4,30,30,1,29,New Jersey,54.95,Reddy Beddy,bedding,dog,54.95
10310970,8.32879E+11,1010211,43:12.2,2021,4,30,30,1,37,Iowa,45.99,Snoozer Hammock,bedding,cat,45.99
10310948,3.44934E+11,1010191,43:59.4,2021,4,30,30,1,33,New York,24.95,Fetch Blaster,toy,dog,24.95
10311008,7.04773E+11,1010242,44:14.8,2021,4,30,30,2,20,Pennsylvania,35.98,Scratchy Post,toy,cat,71.96
10311029,7.17036E+11,1010260,47:52.3,2021,4,30,30,1,39,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10311127,7.33427E+11,1010334,48:15.7,2021,4,30,30,4,40,New Jersey,18.95,Yum Fish-Dish,food,cat,75.8
10311060,8.32879E+11,1010283,59:35.7,2021,4,30,30,1,36,Connecticut,45.99,Snoozer Hammock,bedding,cat,45.99
10311089,5.21244E+11,1004140,02:19.3,2021,4,30,30,2,29,Illinois,54.95,Reddy Beddy,bedding,dog,109.9
10311076,9.04582E+11,1007149,02:39.4,2021,4,30,30,1,25,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10311076,2.87664E+11,1007149,02:39.4,2021,4,30,30,1,25,New York,9.95,All Veggie Yummies,treat,dog,9.95
10311105,3.44539E+11,1010316,13:03.4,2021,4,30,30,1,40,New York,19.99,Feline Fix Mix,treat,cat,19.99
10311038,3.44934E+11,1010266,13:31.1,2021,4,30,30,1,36,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10311134,7.19638E+11,1009137,21:20.2,2021,4,30,30,1,25,Pennsylvania,72.99,Cat Cave,bedding,cat,72.99
10311134,7.04773E+11,1009137,21:20.2,2021,4,30,30,1,25,Pennsylvania,35.98,Scratchy Post,toy,cat,35.98
10311098,3.44539E+11,1010311,21:38.6,2021,4,30,30,1,38,Pennsylvania,19.99,Feline Fix Mix,treat,cat,19.99
10311011,8.32879E+11,1010245,23:04.4,2021,4,30,30,1,37,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10311011,5.21244E+11,1010245,23:04.4,2021,4,30,30,1,37,New York,54.95,Reddy Beddy,bedding,dog,54.95
10310982,3.44539E+11,1010221,23:13.0,2021,4,30,30,3,23,New York,19.99,Feline Fix Mix,treat,cat,59.97
10311124,4.41531E+11,1010332,23:54.5,2021,4,30,30,1,31,Michigan,28.45,Ball and String,toy,cat,28.45
10310997,5.75411E+11,1010233,24:39.7,2021,4,30,30,2,67,Michigan,21.95,Chomp-a Plush,toy,dog,43.9
10310997,3.44539E+11,1010233,24:39.7,2021,4,30,30,1,67,Michigan,19.99,Feline Fix Mix,treat,cat,19.99
10310977,6.21046E+11,1010217,28:51.5,2021,4,30,30,1,26,Pennsylvania,22.99,Tug-a-Back,toy,dog,22.99
10310959,7.19638E+11,1010200,41:11.7,2021,4,30,30,1,56,New York,72.99,Cat Cave,bedding,cat,72.99
10311067,1.4016E+11,1010287,41:38.3,2021,4,30,30,3,22,Texas,48.95,Snoozer Essentails,bedding,dog,146.85
10311022,6.21046E+11,1010255,42:15.3,2021,4,30,30,1,31,Illinois,22.99,Tug-a-Back,toy,dog,22.99
10310981,9.69569E+11,1004079,46:42.3,2021,4,30,30,1,23,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10311062,7.19638E+11,1010285,48:28.4,2021,4,30,30,2,37,New Jersey,72.99,Cat Cave,bedding,cat,145.98
10310937,2.42314E+11,1010183,51:35.5,2021,4,30,30,1,25,Oregon,65.99,Reddy Beddy,bedding,dog,65.99
10310937,8.45773E+11,1010183,51:35.5,2021,4,30,30,1,25,Oregon,12.99,Purr Mix,food,cat,12.99
10311117,7.33427E+11,1010326,54:06.0,2021,4,30,30,3,24,Pennsylvania,18.95,Yum Fish-Dish,food,cat,56.85
10311010,2.87664E+11,1010244,55:14.2,2021,4,30,30,1,30,Virginia,9.95,All Veggie Yummies,treat,dog,9.95
10311133,73201504044,1010337,58:56.7,2021,4,30,30,1,39,Massachusetts,18.95,Purrfect Puree,treat,cat,18.95
10311052,4.69757E+11,1010278,59:09.4,2021,4,30,30,1,25,New York,35.99,Kitty Climber,toy,cat,35.99
10311052,1.00469E+11,1010278,59:09.4,2021,4,30,30,1,25,New York,18.95,Tuna Tasties,treat,cat,18.95
10311113,9.04582E+11,1010322,00:38.8,2021,4,30,30,1,28,New York,12.97,Whole Chemistry Recipe,food,dog,12.97
10311129,73201504044,1003185,01:13.0,2021,4,30,30,1,38,New Mexico,18.95,Purrfect Puree,treat,cat,18.95
10311129,4.41531E+11,1003185,01:13.0,2021,4,30,30,1,38,New Mexico,28.45,Ball and String,toy,cat,28.45
10311007,4.69757E+11,1004579,01:39.3,2021,4,30,30,2,38,Connecticut,35.99,Kitty Climber,toy,cat,71.98
10310978,7.33427E+11,1010218,06:52.2,2021,4,30,30,1,22,Louisiana,18.95,Yum Fish-Dish,food,cat,18.95
10311131,9.04582E+11,1002899,06:52.2,2021,4,30,30,2,22,New York,12.97,Whole Chemistry Recipe,food,dog,25.94
10311131,3.44539E+11,1002899,06:52.2,2021,4,30,30,2,22,New York,19.99,Feline Fix Mix,treat,cat,39.98
10310989,7.33427E+11,1010227,11:31.8,2021,4,30,30,1,41,New Jersey,18.95,Yum Fish-Dish,food,cat,18.95
10311046,5.21244E+11,1010273,23:42.2,2021,4,30,30,1,33,California,54.95,Reddy Beddy,bedding,dog,54.95
10311015,73201504044,1010248,24:54.5,2021,4,30,30,1,30,Pennsylvania,18.95,Purrfect Puree,treat,cat,18.95
10311015,7.19638E+11,1010248,24:54.5,2021,4,30,30,2,30,Pennsylvania,72.99,Cat Cave,bedding,cat,145.98
10310950,7.04773E+11,1010192,26:56.5,2021,4,30,30,1,23,New Jersey,35.98,Scratchy Post,toy,cat,35.98
10311013,1.00469E+11,1010246,27:29.6,2021,4,30,30,1,23,Pennsylvania,18.95,Tuna Tasties,treat,cat,18.95
10310951,6.21046E+11,1010193,28:14.3,2021,4,30,30,1,27,Pennsylvania,22.99,Tug-a-Back,toy,dog,22.99
10310951,7.33427E+11,1010193,28:14.3,2021,4,30,30,1,27,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10311112,6.21046E+11,1010321,32:13.4,2021,4,30,30,1,36,Arkansas,22.99,Tug-a-Back,toy,dog,22.99
10311112,4.69757E+11,1010321,32:13.4,2021,4,30,30,1,36,Arkansas,35.99,Kitty Climber,toy,cat,35.99
10311072,7.33427E+11,1010292,32:36.0,2021,4,30,30,1,22,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10310932,5.21244E+11,1010179,35:56.0,2021,4,30,30,1,24,Iowa,54.95,Reddy Beddy,bedding,dog,54.95
10310939,7.33427E+11,1010184,44:43.4,2021,4,30,30,1,46,Arizona,18.95,Yum Fish-Dish,food,cat,18.95
10311030,7.17036E+11,1010261,44:47.3,2021,4,30,30,1,43,Pennsylvania,60.99,Reddy Beddy,bedding,dog,60.99
10311025,2.42314E+11,1002629,45:24.4,2021,4,30,30,1,37,Washington,65.99,Reddy Beddy,bedding,dog,65.99
10311103,2.42314E+11,1001083,45:24.7,2021,4,30,30,2,25,New Mexico,65.99,Reddy Beddy,bedding,dog,131.98
10310992,7.33427E+11,1004287,45:54.6,2021,4,30,30,1,24,California,18.95,Yum Fish-Dish,food,cat,18.95
10311003,1.4016E+11,1010239,46:54.5,2021,4,30,30,1,29,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10311099,4.69757E+11,1010312,46:59.5,2021,4,30,30,1,25,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10311059,8.32879E+11,1010282,48:29.1,2021,4,30,30,2,30,Florida,45.99,Snoozer Hammock,bedding,cat,91.98
10310993,7.33427E+11,1008263,52:25.2,2021,4,30,30,3,27,New York,18.95,Yum Fish-Dish,food,cat,56.85
10310993,3.74613E+11,1008263,52:25.2,2021,4,30,30,1,27,New York,10.97,Chewie Dental,treat,dog,10.97
10310993,8.45773E+11,1008263,52:25.2,2021,4,30,30,1,27,New York,12.99,Purr Mix,food,cat,12.99
10310993,4.69757E+11,1008263,52:25.2,2021,4,30,30,1,27,New York,35.99,Kitty Climber,toy,cat,35.99
10311002,2.42314E+11,1010238,53:03.1,2021,4,30,30,1,39,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10310972,2.87664E+11,1001907,55:05.3,2021,4,30,30,1,21,Texas,9.95,All Veggie Yummies,treat,dog,9.95
10311016,8.45773E+11,1010249,56:00.1,2021,4,30,30,1,24,New York,12.99,Purr Mix,food,cat,12.99
10310967,2.42314E+11,1010208,01:34.3,2021,4,30,30,1,23,Utah,65.99,Reddy Beddy,bedding,dog,65.99
10311014,1.4016E+11,1010247,01:36.5,2021,4,30,30,1,24,Texas,48.95,Snoozer Essentails,bedding,dog,48.95
10310940,5.75411E+11,1001110,04:00.1,2021,4,30,30,1,23,New Jersey,21.95,Chomp-a Plush,toy,dog,21.95
10310957,5.75411E+11,1010199,08:01.6,2021,4,30,30,1,31,Utah,21.95,Chomp-a Plush,toy,dog,21.95
10311130,73201504044,1010336,09:56.5,2021,4,30,30,1,26,New Jersey,18.95,Purrfect Puree,treat,cat,18.95
10311130,1.00469E+11,1010336,09:56.5,2021,4,30,30,1,26,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10311070,4.41531E+11,1010290,11:36.9,2021,4,30,30,1,23,New York,28.45,Ball and String,toy,cat,28.45
10311044,4.69757E+11,1010271,12:35.3,2021,4,30,30,1,40,New York,35.99,Kitty Climber,toy,cat,35.99
10311044,4.83326E+11,1010271,12:35.3,2021,4,30,30,1,40,New York,10.99,The New Bone,food,dog,10.99
10311119,5.21244E+11,1010328,14:39.8,2021,4,30,30,1,23,California,54.95,Reddy Beddy,bedding,dog,54.95
10311045,4.83326E+11,1010272,14:55.2,2021,4,30,30,1,29,New Jersey,10.99,The New Bone,food,dog,10.99
10311055,2.87664E+11,1002861,15:41.6,2021,4,30,30,1,37,New York,9.95,All Veggie Yummies,treat,dog,9.95
10310999,8.45773E+11,1010235,16:28.0,2021,4,30,30,1,22,New York,12.99,Purr Mix,food,cat,12.99
10310999,73201504044,1010235,16:28.0,2021,4,30,30,1,22,New York,18.95,Purrfect Puree,treat,cat,18.95
10311087,7.19638E+11,1002833,17:55.0,2021,4,30,30,1,33,Connecticut,72.99,Cat Cave,bedding,cat,72.99
10310969,4.83326E+11,1010210,18:16.4,2021,4,30,30,1,26,New York,10.99,The New Bone,food,dog,10.99
10311111,4.41531E+11,1006349,18:25.4,2021,4,30,30,1,40,Ohio,28.45,Ball and String,toy,cat,28.45
10311111,1.4016E+11,1006349,18:25.4,2021,4,30,30,1,40,Ohio,48.95,Snoozer Essentails,bedding,dog,48.95
10311111,7.17036E+11,1006349,18:25.4,2021,4,30,30,1,40,Ohio,60.99,Reddy Beddy,bedding,dog,60.99
10311106,8.45773E+11,1010317,19:54.2,2021,4,30,30,3,35,Connecticut,12.99,Purr Mix,food,cat,38.97
10311040,73201504044,1010268,20:04.6,2021,4,30,30,1,35,New Jersey,18.95,Purrfect Puree,treat,cat,18.95
10310971,1.00469E+11,1010212,22:20.0,2021,4,30,30,1,20,Florida,18.95,Tuna Tasties,treat,cat,18.95
10310971,7.33427E+11,1010212,22:20.0,2021,4,30,30,2,20,Florida,18.95,Yum Fish-Dish,food,cat,37.9
10310962,8.32879E+11,1010203,24:04.4,2021,4,30,30,1,31,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10310962,2.87664E+11,1010203,24:04.4,2021,4,30,30,1,31,New York,9.95,All Veggie Yummies,treat,dog,9.95
10310974,4.25361E+11,1010214,26:15.9,2021,4,30,30,1,26,New York,15.99,Snack-em Fish,treat,cat,15.99
10311006,7.04773E+11,1010241,28:27.1,2021,4,30,30,1,28,Pennsylvania,35.98,Scratchy Post,toy,cat,35.98
10311006,7.33427E+11,1010241,28:27.1,2021,4,30,30,1,28,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10311006,4.83326E+11,1010241,28:27.1,2021,4,30,30,1,28,Pennsylvania,10.99,The New Bone,food,dog,10.99
10311006,3.74613E+11,1010241,28:27.1,2021,4,30,30,1,28,Pennsylvania,10.97,Chewie Dental,treat,dog,10.97
10311107,3.44934E+11,1006925,28:48.9,2021,4,30,30,1,30,Pennsylvania,24.95,Fetch Blaster,toy,dog,24.95
10311061,9.69569E+11,1010284,29:18.1,2021,4,30,30,1,34,Iowa,32.99,Foozy Mouse,toy,cat,32.99
10311093,7.33427E+11,1010306,29:55.6,2021,4,30,30,1,36,Washington,18.95,Yum Fish-Dish,food,cat,18.95
10311056,3.44539E+11,1010280,32:04.3,2021,4,30,30,2,31,Pennsylvania,19.99,Feline Fix Mix,treat,cat,39.98
10310983,4.83326E+11,1010222,32:35.0,2021,4,30,30,1,30,New Jersey,10.99,The New Bone,food,dog,10.99
10310983,7.19638E+11,1010222,32:35.0,2021,4,30,30,1,30,New Jersey,72.99,Cat Cave,bedding,cat,72.99
10310960,5.75411E+11,1010201,34:04.9,2021,4,30,30,1,39,New Mexico,21.95,Chomp-a Plush,toy,dog,21.95
10310938,7.04773E+11,1002086,34:15.6,2021,4,30,30,3,28,Missouri,35.98,Scratchy Post,toy,cat,107.94
10310947,2.42314E+11,1008733,34:35.4,2021,4,30,30,1,33,New York,65.99,Reddy Beddy,bedding,dog,65.99
10310947,3.74613E+11,1008733,34:35.4,2021,4,30,30,1,33,New York,10.97,Chewie Dental,treat,dog,10.97
10310980,3.74613E+11,1010220,34:46.4,2021,4,30,30,1,24,New York,10.97,Chewie Dental,treat,dog,10.97
10310936,8.45773E+11,1010182,34:55.0,2021,4,30,30,2,25,New York,12.99,Purr Mix,food,cat,25.98
10310936,4.41531E+11,1010182,34:55.0,2021,4,30,30,1,25,New York,28.45,Ball and String,toy,cat,28.45
10310936,6.21046E+11,1010182,34:55.0,2021,4,30,30,1,25,New York,22.99,Tug-a-Back,toy,dog,22.99
10311024,7.33427E+11,1010256,35:06.4,2021,4,30,30,1,24,Pennsylvania,18.95,Yum Fish-Dish,food,cat,18.95
10311024,7.33427E+11,1010256,35:06.4,2021,4,30,30,3,24,Pennsylvania,18.95,Yum Fish-Dish,food,cat,56.85
10310994,4.41531E+11,1010230,35:47.3,2021,4,30,30,1,37,Pennsylvania,28.45,Ball and String,toy,cat,28.45
10310994,4.69757E+11,1010230,35:47.3,2021,4,30,30,1,37,Pennsylvania,35.99,Kitty Climber,toy,cat,35.99
10311122,3.74613E+11,1010331,36:30.5,2021,4,30,30,1,29,New York,10.97,Chewie Dental,treat,dog,10.97
10311122,8.32879E+11,1010331,36:30.5,2021,4,30,30,1,29,New York,45.99,Snoozer Hammock,bedding,cat,45.99
10311047,2.42314E+11,1010274,39:00.4,2021,4,30,30,1,29,Pennsylvania,65.99,Reddy Beddy,bedding,dog,65.99
10311047,9.04582E+11,1010274,39:00.4,2021,4,30,30,1,29,Pennsylvania,12.97,Whole Chemistry Recipe,food,dog,12.97
10310965,2.87664E+11,1010206,41:38.3,2021,4,30,30,1,25,California,9.95,All Veggie Yummies,treat,dog,9.95
10311028,3.44539E+11,1010259,43:49.1,2021,4,30,30,2,30,Pennsylvania,19.99,Feline Fix Mix,treat,cat,39.98
10311001,7.33427E+11,1010237,46:10.6,2021,4,30,30,1,27,Connecticut,18.95,Yum Fish-Dish,food,cat,18.95
10311100,8.32879E+11,1005353,47:05.5,2021,4,30,30,2,25,California,45.99,Snoozer Hammock,bedding,cat,91.98
10311027,1.4016E+11,1010258,50:07.2,2021,4,30,30,1,29,Indiana,48.95,Snoozer Essentails,bedding,dog,48.95
10311027,7.19638E+11,1010258,50:07.2,2021,4,30,30,2,29,Indiana,72.99,Cat Cave,bedding,cat,145.98
10311027,7.33427E+11,1010258,50:07.2,2021,4,30,30,2,29,Indiana,18.95,Yum Fish-Dish,food,cat,37.9
10311049,9.04582E+11,1001822,50:27.3,2021,4,30,30,3,26,New York,12.97,Whole Chemistry Recipe,food,dog,38.91
10310985,4.25361E+11,1010224,50:46.1,2021,4,30,30,1,37,New Jersey,15.99,Snack-em Fish,treat,cat,15.99
10311012,7.33427E+11,1007946,51:13.3,2021,4,30,30,1,39,New York,18.95,Yum Fish-Dish,food,cat,18.95
10310955,1.4016E+11,1010197,52:51.5,2021,4,30,30,1,28,Kansas,48.95,Snoozer Essentails,bedding,dog,48.95
10311077,3.74613E+11,1010295,53:47.7,2021,4,30,30,1,47,Delaware,10.97,Chewie Dental,treat,dog,10.97
10311037,7.17036E+11,1003624,54:02.4,2021,4,30,30,1,33,New York,60.99,Reddy Beddy,bedding,dog,60.99
10311023,4.25361E+11,1003261,54:04.2,2021,4,30,30,2,38,New York,15.99,Snack-em Fish,treat,cat,31.98
10311123,1.00469E+11,1004792,54:30.8,2021,4,30,30,1,40,New York,18.95,Tuna Tasties,treat,cat,18.95
10310946,8.45773E+11,1010190,57:09.4,2021,4,30,30,1,24,Connecticut,12.99,Purr Mix,food,cat,12.99
10311126,9.04582E+11,1005585,57:34.3,2021,4,30,30,4,33,Texas,12.97,Whole Chemistry Recipe,food,dog,51.88
10311071,2.87664E+11,1010291,57:54.0,2021,4,30,30,5,30,Florida,9.95,All Veggie Yummies,treat,dog,49.75
10311071,4.69757E+11,1010291,57:54.0,2021,4,30,30,1,30,Florida,35.99,Kitty Climber,toy,cat,35.99
10311104,3.44934E+11,1010315,59:31.1,2021,4,30,30,3,28,Pennsylvania,24.95,Fetch Blaster,toy,dog,74.85
10311104,7.19638E+11,1010315,59:31.1,2021,4,30,30,4,28,Pennsylvania,72.99,Cat Cave,bedding,cat,291.96
10310961,1.4016E+11,1010202,04:02.1,2021,4,30,30,1,27,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10311109,2.87664E+11,1010319,04:03.6,2021,4,30,30,1,23,New York,9.95,All Veggie Yummies,treat,dog,9.95
10311109,7.04773E+11,1010319,04:03.6,2021,4,30,30,1,23,New York,35.98,Scratchy Post,toy,cat,35.98
10311057,1.00469E+11,1010281,08:22.1,2021,4,30,30,1,21,New Jersey,18.95,Tuna Tasties,treat,cat,18.95
10311079,1.00469E+11,1001362,09:02.2,2021,4,30,30,2,21,Ohio,18.95,Tuna Tasties,treat,cat,37.9
10310990,73201504044,1010228,09:27.0,2021,4,30,30,1,32,Pennsylvania,18.95,Purrfect Puree,treat,cat,18.95
10310963,4.41531E+11,1010204,10:22.3,2021,4,30,30,1,28,New York,28.45,Ball and String,toy,cat,28.45
10310954,4.69757E+11,1010196,10:39.3,2021,4,30,30,1,26,Connecticut,35.99,Kitty Climber,toy,cat,35.99
10310973,3.74613E+11,1010213,11:23.3,2021,4,30,30,1,28,Pennsylvania,10.97,Chewie Dental,treat,dog,10.97
10311065,3.44539E+11,1001125,11:45.8,2021,4,30,30,2,38,Pennsylvania,19.99,Feline Fix Mix,treat,cat,39.98
10311043,8.45773E+11,1010270,12:51.3,2021,4,30,30,1,27,California,12.99,Purr Mix,food,cat,12.99
10311043,7.04773E+11,1010270,12:51.3,2021,4,30,30,1,27,California,35.98,Scratchy Post,toy,cat,35.98
10311066,6.21046E+11,1010213,18:27.1,2021,4,30,30,1,28,Pennsylvania,22.99,Tug-a-Back,toy,dog,22.99
10311005,73201504044,1010240,18:44.9,2021,4,30,30,2,25,Florida,18.95,Purrfect Puree,treat,cat,37.9
10311026,1.00469E+11,1010257,20:08.1,2021,4,30,30,1,39,California,18.95,Tuna Tasties,treat,cat,18.95
10311026,73201504044,1010257,20:08.1,2021,4,30,30,4,39,California,18.95,Purrfect Puree,treat,cat,75.8
10311026,7.17036E+11,1010257,20:08.1,2021,4,30,30,3,39,California,60.99,Reddy Beddy,bedding,dog,182.97
10311081,9.04582E+11,1010298,20:47.1,2021,4,30,30,4,36,New York,12.97,Whole Chemistry Recipe,food,dog,51.88
10311125,2.87664E+11,1010333,22:26.0,2021,4,30,30,1,28,New York,9.95,All Veggie Yummies,treat,dog,9.95
10310986,2.42314E+11,1005678,23:44.2,2021,4,30,30,1,24,New Jersey,65.99,Reddy Beddy,bedding,dog,65.99
10311019,7.04773E+11,1010252,24:49.9,2021,4,30,30,1,45,Florida,35.98,Scratchy Post,toy,cat,35.98
10311019,4.69757E+11,1010252,24:49.9,2021,4,30,30,1,45,Florida,35.99,Kitty Climber,toy,cat,35.99
10311035,8.32879E+11,1002927,26:04.0,2021,4,30,30,2,39,Missouri,45.99,Snoozer Hammock,bedding,cat,91.98
10310933,8.32879E+11,1010180,26:45.0,2021,4,30,30,1,22,Kentucky,45.99,Snoozer Hammock,bedding,cat,45.99
10311094,6.21046E+11,1010307,27:36.0,2021,4,30,30,1,33,North Carolina,22.99,Tug-a-Back,toy,dog,22.99
10311120,9.04582E+11,1010329,30:18.0,2021,4,30,30,1,28,Connecticut,12.97,Whole Chemistry Recipe,food,dog,12.97
10310988,1.4016E+11,1010226,31:19.0,2021,4,30,30,1,24,Indiana,48.95,Snoozer Essentails,bedding,dog,48.95
10311069,7.17036E+11,1010289,31:28.0,2021,4,30,30,2,26,West Virginia,60.99,Reddy Beddy,bedding,dog,121.98
10311088,3.44539E+11,1010303,32:01.2,2021,4,30,30,1,36,Ohio,19.99,Feline Fix Mix,treat,cat,19.99
10311050,9.69569E+11,1010276,36:11.0,2021,4,30,30,1,33,Pennsylvania,32.99,Foozy Mouse,toy,cat,32.99
10311074,1.4016E+11,1010294,36:32.8,2021,4,30,30,1,29,New York,48.95,Snoozer Essentails,bedding,dog,48.95
10311074,4.25361E+11,1010294,36:32.8,2021,4,30,30,3,29,New York,15.99,Snack-em Fish,treat,cat,47.97
10310987,8.32879E+11,1010225,37:28.2,2021,4,30,30,1,22,Pennsylvania,45.99,Snoozer Hammock,bedding,cat,45.99
10311083,7.17036E+11,1010300,39:48.3,2021,4,30,30,2,29,Pennsylvania,60.99,Reddy Beddy,bedding,dog,121.98
10311075,8.45773E+11,1006407,41:22.7,2021,4,30,30,2,26,Oklahoma,12.99,Purr Mix,food,cat,25.98
10311101,2.87664E+11,1010313,43:12.2,2021,4,30,30,1,27,New York,9.95,All Veggie Yummies,treat,dog,9.95
10311101,7.04773E+11,1010313,43:12.2,2021,4,30,30,1,27,New York,35.98,Scratchy Post,toy,cat,35.98
10311082,9.69569E+11,1010299,45:46.0,2021,4,30,30,1,32,Alabama,32.99,Foozy Mouse,toy,cat,32.99
10311086,3.44539E+11,1010302,47:32.3,2021,4,30,30,1,51,New Jersey,19.99,Feline Fix Mix,treat,cat,19.99
10311058,2.87664E+11,1004186,50:38.7,2021,4,30,30,1,20,New York,9.95,All Veggie Yummies,treat,dog,9.95
10311020,6.21046E+11,1010253,51:40.2,2021,4,30,30,1,40,New York,22.99,Tug-a-Back,toy,dog,22.99
10311020,4.83326E+11,1010253,51:40.2,2021,4,30,30,1,40,New York,10.99,The New Bone,food,dog,10.99
10311020,5.75411E+11,1010253,51:40.2,2021,4,30,30,1,40,New York,21.95,Chomp-a Plush,toy,dog,21.95
10311114,73201504044,1010323,52:14.7,2021,4,30,30,2,37,Arizona,18.95,Purrfect Puree,treat,cat,37.9
10311114,8.45773E+11,1010323,52:14.7,2021,4,30,30,1,37,Arizona,12.99,Purr Mix,food,cat,12.99
